x,y,z,qx,qy,qz,qw
-0.07480481267648821,-0.08109968289564759,-0.0062141575272850955,0.6433010646642657,-0.27805973319783756,-0.6111239806816743,-0.3679320660278934
0.1587113038809871,-0.00572220703590738,0.24185492163574102,0.5917056535831704,0.24882902445451532,0.7422527604610999,-0.1924301839488924
-0.2120228541872287,-0.0448231720631568,0.18990009502828695,-0.09264155184821864,0.953625831586594,0.28432526208044884,-0.034270417925886434
0.011410394290295788,-0.1325825221973228,0.1526704608843549,0.7055128985349448,-0.6349013193880505,0.31450576863316126,-0.015426799298555121
0.01941452305149069,-0.029066027946418077,0.09188299996098727,-0.6117123008984514,-0.2899101308746339,0.6328651611686681,-0.3758215862942561
-0.154681868162275,0.17426536469444678,0.09146580554035008,-0.5962563205286435,0.3515980940990878,0.6254977197095487,0.36001358737370937
-0.078130766136422,0.23879566719152281,0.035138103449147536,-0.2225739653753282,-0.7098897269350364,0.3643066012235935,0.5601768522833797
0.10583134963973531,-0.04625457808128003,-0.010346704596148993,0.06373697026839151,0.12614909100626023,-0.22923749186744144,0.9630546078917983
-0.12207876403817819,0.07657657577109189,0.29820884476803794,0.28064258530850633,-0.2480483382360582,0.8786705871567855,0.2960570223373153
0.08589878241321541,-0.1491748990811841,0.10880260792497437,0.8461157510392024,-0.5131560638305511,-0.1433430096681506,0.014552373571969151
-0.010171761026140074,0.005330734989641624,0.2920692850376095,0.4422409984328753,-0.5346000597845403,0.5455215366631525,0.47014032843410947
-0.17715176169072377,-0.04464143548829239,0.16937526913014364,0.4989566902988348,-0.46975553883780513,0.6666704618991665,0.293125314785994
0.10846696086178488,-0.06270451489442973,0.3189618110805071,-0.2137448172135103,-0.5985789121068561,-0.24672043608735256,0.7315363733350532
0.004167084130986885,-0.1567846695764877,0.029334100424643288,-0.5517584492489845,0.3642153677476251,0.6247825745982666,-0.41539922250430295
0.134566360888623,-0.13421822301158703,0.05699875465300844,0.7166121739120782,-0.46275337507486997,-0.32220459279784075,-0.4105003123479929
0.04729615170588647,-0.05942446935594313,0.3085521652236745,0.8395589112688793,-0.4625136660812175,0.17855447569002433,-0.22212663597188576
-0.047019895299214465,-0.12059801389483873,0.24623859764697192,-0.5838448276870427,0.6088065705125858,-0.5303482313187299,-0.08491484217076646
-0.07921717459634961,-0.17727562736184385,0.098776567477527,0.02517406227485102,0.6201470377799215,0.18585027665044698,0.7617372202999686
0.021314938244395138,-0.014462886017403047,0.09644631336043566,-0.19228270572468767,0.6799308825749324,0.17280917517791983,0.6861911868964755
0.11241973344415426,0.15820112505944028,-0.026369919299826218,0.7062223909507118,-0.08920041612430461,-0.6494642320363212,-0.26737507660322857
0.001842493286096633,-0.006727441080511508,-0.0148050195625911,0.8178281347266497,0.30061420498782665,0.04888784441307635,0.4882604023241172
0.03558504427764865,-0.032803396332238235,0.0292818981629858,-0.2233573529208809,-0.5987873637594636,0.6541302530119733,0.40457236434618304
-0.09365824112809984,-0.1310905981469698,0.23820064518689166,0.4151963715242572,-0.15116064759002507,0.4831173934154132,0.7558835994204083
0.059187185252135746,0.0027298347400365967,0.23647772282931886,0.4639063728456214,-0.2821457279600879,0.18712005872257798,0.8186395721260671
0.19664223391361296,0.05837398383128191,0.04877979276055986,0.6051004570512348,0.12892464929573488,0.09242102707479824,0.780186019763747
0.003816377592595669,-0.10192808455319473,0.14030205072460417,0.6873159272047322,-0.47501586934844375,-0.549096901237299,0.021197479318003316
0.0781595680631535,0.1008741732728197,0.3186731563434667,-0.2345323437159009,-0.6600498026614444,-0.10339551859205871,0.7061431897942471
0.005897750334029913,-0.16151145882560974,-0.06930293723966686,0.7087136355082811,0.5425525092598474,-0.43491389524309276,-0.11921267241765231
-0.037764335023266905,0.17205109188300266,0.15546234766644293,0.5523909383012507,0.5971147801284489,-0.5259654298589587,-0.2483516805421271
-0.007871948402604858,-0.11365921440972529,0.31641506300721933,-0.27211747104738493,-0.6778917122428791,-0.16547013387215256,0.6625968179968306
0.001973599651578343,0.003936352208397545,-0.037741491284753056,0.12866246700823858,0.44877268805214354,-0.1865996823240314,0.8644244342904577
-0.006863057673648365,0.009120918204424313,0.07263235524191876,-0.4100639934936635,0.1935103561821942,-0.1516448154352932,0.8782967113919218
0.04325210279908316,-0.10897754076482302,0.1127696998437691,0.6741880516570109,-0.5355676377700684,0.27541391775752067,-0.42753356626324196
0.08527247119547426,0.027320346113596895,-0.07714194471368654,-0.46553032716646764,0.18953488521208464,0.8642685140696442,-0.01994937000941657
0.2168684087321363,0.1806323314843506,-0.015420596016236313,0.79294048296996,0.41426603565154924,-0.1200175596506952,0.4303775407109527
0.021792443152054607,0.1686386213467964,0.017582216778347683,-0.6086669779956309,-0.1742039293311276,0.6696247614623018,0.3883042360570088
-0.003148518270626028,0.03871408725365326,0.016035679854660156,0.8087001972785783,-0.5422428389340226,0.20567513462199713,0.09835869836767608
0.1439405624207104,0.0012570569478749835,-0.025857234103509482,-0.3765145373453071,-0.5290216230002784,0.7044912461794098,-0.286469910500881
-0.0016581015828269902,0.011298192150832644,0.3068007745544648,0.8592497465360595,-0.1979894235915582,0.4671329954031856,-0.06539744512783072
-0.14464245321865427,-0.035988773658085234,0.21396405622384548,0.2871186297099732,0.29974648853503316,0.8886505657956145,-0.1949746316717089
0.0036506021632781993,-0.0016199477334165784,0.19191538653942974,-0.24461986562603336,0.8138516602718704,-0.3875493100446104,-0.3572283985040493
0.27148616663097125,0.03650338066303351,0.12162291447133922,0.9341259840114063,-0.003131299736943702,-0.26603025397391833,-0.23796374708608858
-0.16011276758312143,-0.05794047029249433,0.14063009031703722,-0.3888606097587268,0.5447218450604151,0.7300635162838943,0.13810430798220644
-0.14983248885038505,0.024744343185373913,0.22551819403476941,-0.3053121319984357,-0.597521189974901,0.7209582971027689,-0.1731244160256535
-0.1776867683789436,0.07652403185218465,0.20030111671915884,0.737700002273352,-0.3520444204839659,0.2700046646333247,0.5088820233887722
0.012209117430086434,0.0005921947097776298,0.3303983073077248,0.17066462538963678,-0.6866108466865677,-0.3885009239663747,0.5903441055268045
0.19094675167071182,0.05718353211418355,0.02679644343383571,0.955842410070291,0.17642436978581405,-0.1661128064942174,0.16627165836458918
0.026361013474371104,0.18848243989325486,0.12025952634714901,0.5832047414177752,0.40832414131086625,-0.5447319949765939,-0.4431824442138809
0.12935410662778712,-0.1493976740768237,0.2437438710891236,0.5484825608925494,-0.13368961380113828,0.7739273583053042,0.286932764990383
-0.10081577730783407,-0.029517483085223672,-0.0569702622599589,0.13747411668073653,0.6707604160725894,-0.11469538468031992,0.7197404394682928
0.09697374182868271,-0.004480477945023324,0.3292459202129535,-0.27391822326519266,-0.523280874581034,-0.1957525924321802,0.7828325847951331
0.12595006945412857,0.10154734182886899,0.30165891732132266,0.4850966549083503,-0.4083275652737828,0.4788415049589894,0.6071743143142041
0.17817296904326968,0.0032749775686999917,-0.035869578380402126,0.9585460344765286,-0.03183113475239272,-0.18523018432880353,-0.21416362310909431
-0.02030031349602922,-0.04027550180465125,0.20201613179246197,0.09448356399110212,0.3271603433135195,0.3505625991960805,0.8724361466281687
0.18247801769115538,-0.14436538507735316,0.11628984373415518,0.9044103712642305,-0.2775586999052039,-0.31610576074062285,0.07127549707453473
0.03589556041090824,-0.02077432738450351,-0.047029029816156476,0.608088991301042,-0.3870168113745799,-0.5778748219943187,-0.3827616183435437
0.20889462182130117,0.1445281160854781,0.1875644637862085,0.3501626774165638,-0.4967300079066541,0.36939157056025645,0.7029902319296805
0.12020574126771752,-0.2338438841516193,0.12624515538456432,-0.30151734062096847,0.5887381245981353,-0.14637556412760197,0.7355602682145466
-0.09219027165887557,-0.09560447637287939,0.032512037643316734,0.7310376835854413,0.03445433243535599,-0.4676943384930762,-0.49563979853921136
0.024980014783441737,-0.03716252132095233,0.31789045914518377,0.5893577047007504,0.546274937737058,0.5823043110802174,0.12313763684442709
-0.10388919538035127,0.006921925912189467,0.2525779430218615,-0.21650258795534671,-0.4603217776886127,0.8567169400353802,-0.08524420831146014
-0.16813219952495334,0.08371916793716463,-0.023312294224259157,-0.4569637332251077,0.535639417007953,0.2779709111923463,0.6534575227168553
-0.10701542514984486,-0.09009098885883267,-0.051668288667004694,0.7071117468752063,0.4140309898192969,-0.08814282481890957,0.5663939965547748
0.023408235582254498,-0.008789216140938031,0.31499357898273284,0.2841406598792543,0.9124673089020792,-0.23919250054872201,-0.17162296836271382
0.00788131963402085,0.008851524753501084,-0.0034382529164460477,0.5132075463341921,0.7561767747210468,-0.3706074350830707,-0.16572516048947064
0.035394704189494045,-0.007854833460340037,0.3046579234690598,0.6666542891138683,-0.24989068946365828,0.028435766661472486,0.7016538386553833
-0.055525435993557234,0.2525644746215704,0.17663319353926143,0.5763619124102373,0.787831476727156,-0.06619834164291663,-0.20675175879409155
0.1148944565827345,0.03309602289642681,0.07700278966104127,0.9081123793509809,0.05474427232695826,-0.27624378124760257,-0.30987795087569353
-0.11169079532311119,-0.15537260913439196,0.03226105402339631,-0.44538964201456327,0.8484308620701638,-0.2859740921099287,0.0034579929033735973
0.020474146025179232,0.026631440216282172,0.1512173261522296,0.7937928025029857,0.5039199731360418,-0.33548666514172637,-0.05836390049602786
-0.17538848154387607,-0.11056349069853628,-0.0791823514336831,-0.39055174640085083,0.7027015554359726,0.577950707014961,0.14018857882158853
-0.03942322859010927,0.01769691311594555,-0.08663660144443404,0.29977472506616304,0.5494229660753162,-0.28257408220777536,0.7269259980389625
-0.016974869584127746,0.16822112540600004,0.15958805572434387,0.6177909933229336,0.36506012500175594,-0.6083106801757509,0.3391511611168104
-0.15054798736232117,0.0075375176519905905,0.22207145107556442,0.027715564277939964,0.3640466687397494,0.9308626645423601,0.01402035082813961
-0.08611382251402046,-0.08930629090875941,0.019876119538442698,-0.3331917379215298,0.6309169783360773,0.3299204281457908,0.6181258312999078
0.07357701260066113,-0.0616772396324807,0.1469535826470673,0.8776644757937173,-0.3950365314180902,0.18571989704638064,0.19788715626837766
-0.2402245973993727,-0.019299628404045602,0.01855585356699485,0.7182596854704077,-0.03299391447218624,-0.6940572940945162,-0.03604023237926192
0.053575252269339235,-0.001838969140024113,0.21245101164578412,-0.33332462637279753,0.07567545312358533,0.938687259893333,0.045101522833727384
0.16506580796752887,0.16176926533890698,0.07550973139635295,0.02613759659959925,0.5189508199527407,0.21793623108997856,0.8261420408698918
0.1299324546042663,-0.08437879155056177,0.22804869047202467,0.32698632407862105,0.8751073490114871,0.3564637828294428,-0.014164854484326276
0.19679066206339335,-0.052860734386039686,0.24425183174278406,-0.1740928399222324,-0.6004589896686661,-0.17812117700041116,0.7598773132012069
0.09762501183144769,-0.11277898249059964,0.2582027806638614,0.8227979041907378,-0.38839143316884644,-0.3875052478308725,-0.1483084164972206
0.06651892686138952,0.16142369843600177,0.2191031646965492,0.22271365371686966,0.557179561193625,0.2779067323618999,0.7501449280932939
-0.008851474689928727,-0.03408270016402797,-0.003445155444161109,-0.4960855393349043,-0.5557461447576512,0.04926113301164977,0.6652959499532621
0.040607108426464936,0.02471868254305535,0.0662718060933237,-0.3660087426200063,0.005595341859659225,0.8879623038890371,-0.27844072860712893
-0.04838326775299606,-0.010096146633526579,0.10769560178158266,0.39645762344367963,0.3552993817123282,-0.09495742023145627,0.8411698939638849
0.033457749728306355,0.014411974751567176,0.0626277979760633,-0.1931239320881482,-0.5275543536062232,0.7156658177379016,-0.4149843227972269
0.04709651577295951,-0.006994162181878507,0.31239456385425396,0.2667138413663961,-0.41650670790899463,0.8402422353691896,0.2222135796754548
0.02126467560567825,-0.022208470115783883,0.016668107310893628,-0.5696729714889334,0.34085854395309445,-0.43820757616181494,0.606021681760259
-0.24684140084319972,0.09361925611124632,0.0625720085259732,0.2003107215651619,0.8920719410871351,-0.4038455237973192,0.03149697858436669
-0.1826662191950453,0.05781664601888891,0.22680581093796162,-0.06171098778957787,0.3726478768200317,0.908804144627397,0.17720141251023427
0.021766481035518478,-0.01208707050614381,0.22981089583905567,0.589591603473118,-0.4622090141344485,-0.10452633887333963,0.6540785983722404
0.18554242937457474,0.022104657513045443,-0.045422188157424326,0.6546664163318106,0.3017893357996841,-0.6177523039976249,0.3141928882557275
-0.15165218722764104,0.11351335069959577,0.24515146532650658,0.08110041619253054,-0.6686567074985822,0.024293022740615795,0.7387359332377692
-0.033245279144596504,-0.15243981170337845,0.260378201651094,-0.6032399328305239,0.6319560000409993,0.47689835515934687,-0.09644250254485842
0.09965284473136017,0.05556261703195724,0.22450788175640257,-0.5054069427309898,0.32247820623550866,0.4369324871912219,0.670568139997223
0.24759028628423144,0.02076154173294771,0.036681013363323474,0.7675869923370539,0.2501303496225579,-0.45214552650010603,0.3792221515926969
-0.04095770815316642,0.01738352473378309,0.11948503447450283,-0.19172202342809425,-0.6618622573725276,0.7238846288474401,0.03423539275053349
0.18261256605052945,-0.04479478685475902,-0.09480676154576394,0.41511066991387985,0.3367230868198426,-0.2769530809156168,0.7984971418217566
0.02661642189145266,0.23576338604078603,0.1882673878821352,0.17808127996708417,0.4613815719461023,0.5096933143036356,0.704007690404021
-0.1157999660756904,-0.15218618105731166,0.2590457756466859,0.21711424404023152,-0.8212150385976024,-0.06601741609886513,0.5235541673863422
0.203706117208762,-0.03164671620508531,0.25268676893914693,0.733063511652117,0.027088304483902974,0.678516345402329,-0.038725710662570335
0.06232316952605697,0.09010408349820488,0.30256849023423704,0.3458612207311356,0.14041424336205688,0.4879812295966719,0.7890108844729266
-0.027172073403747617,0.009853623217918203,0.31066805567478917,0.4084323147294617,-0.5128491878970978,0.22575830757677492,0.7205566884833502
-0.17295345108684934,-0.046636857143329435,0.010082066112194546,-0.07848229943322053,0.9157024959459142,0.3720358410095737,-0.13007228989449016
0.1408699530917856,-0.06992972224089442,0.24988468955866106,0.41485790617906443,0.5691322511132026,0.7043586602840765,-0.08865819819036477
0.027022531164391312,0.03443036034492601,0.31107415299239805,-0.2833643240771728,-0.5412539329232279,-0.525236398717804,0.592347503917571
0.10216110269054697,-0.09733476651179684,0.1523854644786156,0.7007221998606483,0.07012388152563463,0.560711870495422,-0.43551491151022326
0.05332073714199774,0.17625281859267022,-0.06192882768598832,0.6943170594687023,0.27520127011229617,-0.6382663391146833,0.1865587366285852
0.1412551707400881,-0.04433346384516663,0.29740202215400996,-0.3811984902777377,-0.5455094590001566,-0.3565102707595892,0.6557496229463303
0.04902591314361649,0.004694289383696676,0.33600256767985237,0.3338990184934016,-0.513898998906323,0.2584993013843942,0.7467244308016193
-0.09381354898617972,0.08694771555451955,0.06013390490507324,0.779207682659912,-0.2761500043050629,-0.5310533152770056,-0.18590034625945404
-0.12764187857138382,-0.08487456581986057,0.1131626575553356,-0.5426551972879122,-0.324784163809892,0.6989559700601058,-0.3339178577316025
-0.008192144630430966,-0.020857724800763238,0.30008870063943305,0.10539989326671463,0.278780317128226,0.8597017073681545,-0.4148317389370429
0.09427644037851912,-0.10457415357641041,-0.09879747041117876,0.7124252409526758,-0.49590897567651265,-0.24236249804028398,-0.43334164747998444
0.08674956116950948,0.10686967303769215,0.3003869496966717,0.7303592046849728,0.26463703577315656,0.3985785012603506,0.4875221530988962
-0.11975551716643167,-0.2521804187548864,0.08935789195156905,-0.08282395345002001,0.2737291248673019,-0.8087518066510527,0.513938784460706
0.08061204661925722,-0.007627811256074221,0.2445518380614849,-0.021149528883869353,0.90084755482808,0.39452334016093005,0.17993808506406545
0.03984001407057309,-0.062103474831896675,0.32131614676891396,0.5549193325926849,0.6669349025186934,0.41190995189576657,-0.27855441415726584
0.18794600937195263,0.06555485283691483,0.215659220125815,0.8075204962456166,-0.034540114839899556,-0.35502827753657723,-0.4697579704054957
0.07069077291277191,-0.11758940374682986,0.24976382950158268,0.7801808282935666,-0.2723783270389789,0.5630585032646102,-0.009645933030472948
0.05413330323411169,0.03513307694517749,0.2641038960308171,0.2025931909109003,-0.6815581985613994,0.1994570362499024,0.674278363630841
-0.17318557648932512,-0.038458624357760686,0.23238065577320202,0.012221765434985094,0.1999724605518075,0.9739007804964717,-0.10667198891401186
-0.09147313889528488,0.006535935400826054,0.15800727052542465,0.20421579369764734,0.520032858140778,0.8239802784127707,-0.09443641694381633
-0.0018229624849896678,0.21480187305328285,0.1575359812299229,-0.3016135828069306,-0.3437865477549413,0.6433520403489621,0.6139529366555172
-0.037976001057952714,0.023697765135299618,-0.012811028778659743,-0.23866453662342854,0.6426722446670594,0.5595482397211673,0.46574391280817695
0.15936813130077243,-0.06013212612494074,0.2800534567484546,0.5922874595520017,0.07584989554955018,0.8019067379571495,0.01969624891906315
-0.003700987832729579,0.0241235717427253,0.2061514857506468,-0.08828703148427104,-0.7598733930658477,0.11231000153917503,0.6341800139838543
-0.060537714075341656,-0.1213731851388803,-0.03989601375584658,0.41340888677461923,0.579595686177389,-0.39814068734979485,0.5784858909057028
-0.07275585837115471,0.08244393881677042,0.1093855099007413,-0.3326048574490083,-0.26127640481917497,0.8679557164935733,0.2603104363874397
0.11355934623228808,-0.024260938066819924,0.16274648597954885,-0.7275669151291555,0.15843162347317719,0.0027346710544638767,0.6674865738479849
-0.07317840862859082,0.06223428559114417,0.18860013284176386,-0.45900661702944223,0.46168470421891306,0.6110653512167322,0.45028801444836786
-0.0878175683675421,-0.09013924399668866,-0.08645318467079502,-0.053038929150788144,0.7890043301726111,-0.1503642195697494,0.5933377119622409
-0.03384480257450923,0.16148411145555353,0.09108150124209372,-0.15327401361304696,0.6541183486517079,-0.1296816874138121,0.729259160146526
0.005352647214865513,-0.009354756364119848,0.3116407597729496,-0.4651284728978269,0.8652759950696391,-0.16359191059075281,-0.09050217038971263
0.08623575937366491,0.03486986843838062,-0.019957586282072677,0.5616400829013128,0.47376523722313363,-0.43833706505466946,0.5176558071506324
-0.20123451740339385,-0.17783329026976213,0.12588330666596695,-0.177434406961614,0.7790286435305931,0.5059878495792522,-0.32497338331504727
-0.029029473912936907,-0.05641065673187709,0.1695405349214499,-0.4674095605144581,0.21218040095491505,0.8216750906468919,-0.24770511823681515
0.06564054057181268,0.14595923901080027,0.287027305130802,-0.4352569177676449,-0.6403498069850804,-0.08708210729719762,0.6268335080531827
-0.1657392194779126,0.11523915970179137,0.19146256152482216,0.28673947066263217,0.9426619746603855,0.17075670544266797,0.0033203975457963496
-0.10261103965638275,-0.1649436318904023,0.12602774164266237,-0.4098303858749855,0.8299041380078229,0.1269854996929704,0.35661303873916256
-0.07432761162803225,0.08950543890760933,-0.07693512248559584,-0.04575374955925004,0.45404130181147895,-0.25430040275080745,0.8526924391663058
0.015434884976407375,0.012475295912047848,0.2509418708458297,-0.08408755855165495,-0.2734510202247812,0.5479916309664761,0.7860400717683227
0.01249122797269026,0.005753435269629018,-0.026834295458654844,0.4579754005682814,-0.02366750801605791,-0.7293689648543735,0.5076606097048411
-0.23188578238771218,0.023299535168032216,0.08800885458830138,-0.24778492629592083,0.6656425127498666,0.2518640197361515,0.6573333941638112
0.1922442411352617,0.02143444081839303,0.21829835979974302,-0.31352852931982417,-0.6332533185844594,-0.31248497045585943,0.6348568650046386
0.07736149599467478,-0.1895307837276318,0.2318992699092307,0.7600459041366339,-0.4802941250931539,0.40736839163098576,0.1603083606868726
-0.04901156452312409,0.033613504570229005,0.2842882627021356,-0.062058196069937795,-0.13840168459774402,0.9582230845549862,0.24249180239129656
0.008104177865465346,-0.0242080723300339,0.33192587489750797,0.6941171931679303,0.5885512779201547,0.31852711854997234,-0.2652342175426819
0.21022084397004462,-0.11072213548799845,-0.04230159320739981,0.4521353587246852,0.4262906490772456,-0.41331541278982475,0.6655976783692815
-0.18589273262551695,-0.016318441575643217,0.18722291818679893,0.2494560752065356,0.7123888240661396,-0.33072439606156895,0.5664761281271479
0.04745198726652898,-0.021079415740820066,0.095583543921001,0.31824442543538833,0.05572621659504737,-0.2916783695262783,0.9002992853567047
-0.19919877600464928,-0.09468412249128921,0.12100998220687431,0.26564806029325183,0.6675126006901101,-0.3276924340270564,0.6135761604428434
0.04904862588035399,0.0947685289566571,0.26048620314337856,-0.5553326838368503,0.6159229211498297,-0.44189621190826184,-0.34201213920846457
-0.013844508473807152,0.15974649217730805,0.2110827160537968,-0.12480455448171417,-0.2945304027029839,0.7010601305942158,0.637330650726497
-0.10101057347474704,-0.04444889180911307,0.2752962233576022,0.9412881993161041,0.13239492802974792,0.29038159890422044,0.11012100561687775
0.07080232775196099,-0.06006508945445456,0.22931147919671507,0.8959459865918732,-0.3544777800255546,0.26612267779520854,0.02837274997558728
-0.09134216928554251,-0.15445776966657054,0.05625037122449664,0.4995438171454235,-0.570534637473451,0.6424289265242316,-0.11059510187951868
-0.00431133078686524,-0.1365259653439271,0.2843783281724738,-0.16359048138113158,-0.6139453261863731,0.29332275994430757,0.7143325901525504
-0.0707844090190907,-0.17182966642757558,0.23959489360694144,0.6929054041277584,-0.13196756474886168,0.6764768929758965,0.21176797693343616
0.02405976051060685,0.06850683140086646,-0.046821177462521325,-0.17310800181125088,0.7138866026940889,0.06567307892572144,0.6753418281931188
-0.007009360393667206,-0.06540655715382152,0.15135052209228986,0.5995514685608562,-0.553857439067209,0.4972315457507456,0.2941781155129622
0.0712244452796131,0.21857085464139134,0.21775387217922107,0.7214529117827287,0.3798989794422324,0.5538287816230548,-0.16868948439335302
-0.19277774679572743,0.1636954865942533,0.07097589887679762,0.012267850835706506,-0.39082490478779514,0.8484475400776182,0.3567101980175533
0.07880947536428942,0.04257246029353824,0.23823672040017668,0.22907282611322738,-0.22869450879615938,0.30941894017199545,0.8941389050062757
0.04877611273362022,-0.015606329289983744,0.07131957760747556,-0.5080759225422489,0.43518076801553485,0.6216651021096572,0.40744209024257844
-0.027320513693492664,0.042688199671166153,0.05519512610818991,0.8500322581840111,-0.26794554071064525,-0.4522631493921197,0.033292506090591
-0.058064954188755576,-0.00995793491771896,0.2455646468446167,0.048030542610574545,-0.6876942258250839,0.7225658409168795,-0.05165582526158081
0.009167623235287171,-0.003395688525093761,0.0029102263619936695,0.3482250943496563,0.42152007347180137,0.22303867683262263,0.8070401848497094
0.011308865169933855,0.0048986719362452,0.1687469261954588,-0.3205752797585004,-0.6268843117679664,-0.32610856897177426,0.6307937467272039
0.03297020715155526,-0.1376856595859337,0.08520597410326822,-0.032604077597714755,0.6750084539910748,0.2616763562198662,0.6890762263785299
-0.011019651448543501,-0.001592936073700064,0.10400727397672105,-0.6667526990100141,0.19464476822226698,0.6953488756615388,0.18451068717772245
0.17694291608092053,0.12065839284453499,0.1890661301629786,-0.3653649092626149,0.43831071442756836,0.3828492801690239,0.7265112727078473
0.040890746814213966,-0.02607744720645209,0.3283518248094884,0.014185501283360595,0.7262314949288978,-0.49545284852111604,-0.47635392537376037
-0.1584062147415849,-0.09762226472062235,0.2541076205097228,0.42634381520248765,-0.4797775143207105,0.7662657902534408,0.029685462403296996
0.1673281327153903,-0.19850955996071132,0.13088463304665218,0.019999580013356315,0.20926820887787825,-0.4148605389417288,0.8852669466219286
0.06523476455186727,0.08832361221083243,-0.07522768515645295,0.7790106828172223,0.38501598028568534,-0.4663812537617718,0.1655100514195307
0.022677854681372102,-0.1382960087472217,0.3112182143181399,-0.09888695552838554,-0.4995719267981668,-0.47733650480132916,0.7160999379734261
0.12157434777447167,-0.18730532797516353,0.20845793394984455,0.059680919566856894,-0.7156225620613402,0.21407951282976734,0.6621876612373467
0.24806431392065922,-0.00668923086730995,0.13015962581312146,0.817842038852789,-0.13678369578276522,0.18860377427504363,0.5261684486762099
-0.06291459302769245,0.2334756008418289,0.15755777402439833,-0.3693453424883995,-0.24666136249257464,0.7636773548682559,0.46854998441666545
-0.18912900053699302,-0.130462765068939,0.02717275639722952,0.7514224735759868,0.32217050181931894,-0.49634629986574763,0.29190886346943123
